Jan_tmp Feb_tmp Mar_tmp Apr_tmp Mai_tmp Jun_tmp Jul_tmp Aug_tmp Sep_tmp Okt_tmp Nov_tmp Dez_tmp
-25.53 -28.63 -20.63 -16.63 -4.63 7.37 10.07 10.17 3.67 -12.03 -21.93 -28.73
-36.43 -35.73 -20.13 -17.53 -5.33 5.67 15.37 7.87 1.67 -6.43 -25.43 -28.83
-30.43 -33.23 -21.03 -14.33 -4.93 6.97 14.37 9.77 3.47 -9.73 -23.13 -28.63
-24.93 -31.33 -22.53 -11.83 -5.13 7.67 12.77 10.97 4.57 -13.63 -21.53 -29.13
-35.83 -27.23 -26.53 -20.03 -9.23 7.57 12.57 10.97 2.27 -10.73 -23.93 -21.83
-32.03 -28.73 -27.53 -15.93 -4.73 8.77 13.27 9.87 3.17 -14.23 -24.83 -35.43
-37.33 -36.23 -33.93 -21.93 -5.13 11.37 17.17 11.47 2.87 -7.73 -27.83 -34.13
-24.43 -30.53 -34.23 -21.83 -2.93 8.77 13.87 9.17 4.27 -11.23 -27.43 -21.73
-31.13 -23.03 -23.13 -7.33 -2.53 10.27 12.87 11.57 3.57 -7.83 -25.03 -35.33
-25.53 -30.13 -25.03 -15.83 -5.03 3.77 13.27 10.47 3.37 -11.83 -26.13 -28.33
-27.23 -31.33 -27.93 -14.23 -3.63 10.97 14.67 10.17 4.47 -8.43 -29.93 -34.33
-37.63 -35.83 -26.63 -16.63 -7.03 5.37 15.47 7.87 -0.33 -9.53 -28.23 -35.93
-32.83 -34.33 -23.43 -15.33 -1.53 6.17 15.07 10.07 1.47 -4.83 -24.63 -27.73
-29.53 -34.93 -25.03 -19.33 -4.73 5.47 15.57 10.77 5.27 -6.23 -15.53 -29.13
-30.43 -29.83 -21.03 -15.23 -5.13 2.27 12.77 9.27 5.07 -5.93 -28.33 -23.73
-34.73 -34.03 -27.83 -17.83 -4.03 7.37 13.37 8.87 2.67 -12.13 -28.83 -28.93
-37.23 -35.63 -32.23 -17.43 -6.73 4.17 12.27 7.97 5.67 -5.83 -24.93 -26.43
-36.23 -27.63 -30.63 -17.93 -5.53 5.57 11.87 8.17 4.47 -14.33 -27.63 -35.13
-34.43 -27.73 -22.43 -10.83 -3.43 7.77 18.77 7.67 1.67 -11.53 -23.23 -26.13
-34.13 -33.03 -26.93 -15.23 -6.23 8.57 12.97 12.57 0.07 -9.83 -25.13 -22.93
-21.33 -37.73 -33.53 -16.63 -7.93 7.67 15.17 10.27 1.37 -11.73 -27.93 -36.03
-32.73 -26.03 -23.03 -21.33 -8.03 7.57 16.07 8.67 2.67 -17.53 -18.23 -25.13
-32.83 -30.23 -24.83 -20.83 -6.13 8.77 15.07 10.07 -0.33 -18.53 -25.53 -29.83
-31.83 -33.23 -25.53 -19.23 -2.93 11.27 15.27 12.67 -2.13 -18.33 -31.73 -33.43
-30.23 -34.73 -29.73 -19.23 -6.53 3.67 17.27 7.67 0.47 -15.03 -32.23 -36.73
-35.03 -26.13 -19.73 -17.13 -6.53 12.47 16.67 14.57 4.47 -10.23 -23.83 -29.93
-33.43 -37.13 -30.03 -17.53 -4.03 10.87 13.27 9.57 3.07 -13.03 -26.53 -21.53
-38.93 -33.23 -18.33 -16.13 -6.23 4.57 12.97 9.97 4.67 -10.63 -23.43 -32.63
-27.53 -28.33 -23.83 -13.63 -7.03 5.37 15.07 12.77 3.97 -9.23 -26.13 -34.73
-28.33 -27.93 -25.83 -18.43 -7.23 6.97 14.37 11.37 1.47 -9.53 -20.53 -31.43
-32.73 -18.43 -30.23 -18.83 -7.63 4.27 15.47 11.87 6.27 -9.43 -20.53 -25.93
-34.23 -35.13 -23.43 -15.13 -6.83 1.87 16.97 12.87 3.87 -11.23 -29.23 -26.83
-38.13 -38.93 -32.73 -18.63 -5.73 5.07 13.87 10.87 2.77 -14.03 -27.03 -19.33
-34.13 -30.23 -24.43 -11.63 -5.43 7.47 18.67 10.27 3.57 -2.33 -15.93 -20.13
-30.33 -26.63 -18.23 -10.93 -7.03 5.37 14.07 9.77 2.87 -11.03 -33.23 -35.23
-33.53 -37.63 -27.03 -17.33 -4.83 7.87 18.47 11.77 1.77 -11.33 -18.83 -26.43
-32.13 -34.23 -23.73 -18.13 -7.43 5.27 16.17 8.77 3.47 -12.33 -22.03 -24.73
-33.23 -32.83 -23.13 -17.53 -4.03 7.17 16.07 15.97 5.07 -12.23 -18.53 -24.33
-35.43 -31.03 -28.03 -12.93 -8.53 6.97 14.07 10.07 0.67 -10.43 -29.63 -31.13
-32.73 -26.33 -20.53 -17.73 -5.63 5.87 14.67 12.47 3.07 -11.63 -28.63 -32.13
-37.33 -29.23 -20.43 -13.63 -5.03 7.77 11.87 11.97 3.77 -16.93 -32.93 -31.73
-29.93 -30.53 -25.53 -15.83 -2.73 9.57 16.07 11.67 4.77 -10.93 -25.23 -18.73
-29.03 -31.73 -26.33 -13.53 -4.23 8.77 14.27 10.37 4.07 -12.63 -26.03 -26.73
-28.03 -32.83 -26.93 -11.13 -5.63 7.97 12.47 9.07 3.47 -14.23 -26.83 -34.63
-31.33 -34.53 -28.63 -12.83 -0.93 7.87 13.77 9.07 2.27 -15.93 -26.93 -33.03
-36.93 -29.13 -28.13 -18.03 -2.73 7.77 16.57 13.17 2.97 -7.33 -18.63 -37.03
-40.63 -43.03 -30.33 -17.73 -7.13 11.67 18.27 11.07 2.97 -13.13 -26.83 -27.53
-32.13 -27.93 -27.43 -14.03 -4.43 4.57 14.97 13.87 4.07 -6.03 -29.83 -19.63
-18.93 -29.63 -25.53 -13.53 -7.73 7.27 13.47 12.27 1.67 -11.93 -18.43 -27.53
-35.13 -26.73 -28.83 -13.43 -6.83 5.87 13.77 13.77 3.37 -16.23 -30.03 -28.63
-28.03 -28.03 -22.33 -19.13 -4.93 8.67 13.37 13.27 5.47 -8.03 -16.93 -29.13
-24.93 -30.03 -23.93 -21.73 -5.43 8.67 20.87 10.37 5.17 -9.63 -25.53 -27.93
-32.83 -30.83 -24.73 -16.13 -6.23 10.17 14.27 10.87 4.57 -8.53 -19.63 -28.33
-32.03 -27.13 -26.93 -18.23 -5.53 5.67 17.07 10.57 2.67 -7.83 -20.03 -31.93
-38.83 -32.83 -27.83 -15.53 -4.53 3.17 15.17 11.77 3.97 -9.33 -26.63 -31.13
-26.23 -29.63 -24.43 -20.73 -3.03 9.87 13.27 10.67 4.87 -10.63 -22.53 -18.23
-30.53 -24.93 -20.83 -16.53 -2.63 3.37 11.77 9.07 0.87 -10.63 -29.83 -25.53
-34.13 -29.13 -16.43 -9.73 -2.23 12.37 15.57 10.67 4.77 -10.73 -29.93 -31.13
-33.73 -35.33 -26.13 -14.13 -4.33 6.27 16.97 10.87 6.67 -10.73 -20.63 -26.53
-30.43 -31.33 -23.93 -18.03 -2.93 5.07 13.37 10.87 0.47 -17.03 -25.53 -28.73
-24.83 -27.93 -19.93 -15.93 -3.93 8.07 10.77 10.87 4.37 -11.33 -21.23 -28.03
-35.73 -35.03 -19.43 -16.83 -4.63 6.37 16.07 8.57 2.37 -5.73 -24.73 -28.13
-33.73 -34.13 -22.43 -17.93 -3.73 8.87 15.77 10.67 0.17 -11.93 -28.13 -30.73
-31.33 -32.73 -25.03 -18.73 -2.43 11.77 15.77 13.17 -1.63 -17.83 -31.23 -32.93
-29.73 -34.23 -29.23 -18.73 -6.03 4.17 17.77 8.17 0.97 -14.53 -31.73 -36.23
-34.53 -25.63 -19.23 -16.63 -6.03 12.97 17.17 15.07 4.97 -9.73 -23.33 -29.43
-32.93 -36.63 -29.53 -17.03 -3.53 11.37 13.77 10.07 3.57 -12.53 -26.03 -21.03
-38.43 -32.73 -17.83 -15.63 -5.73 5.07 13.47 10.47 5.17 -10.13 -22.93 -32.13
-27.03 -27.83 -23.33 -13.13 -6.53 5.87 15.57 13.27 4.47 -8.73 -25.63 -34.23
-27.83 -27.43 -25.33 -17.93 -6.73 7.47 14.87 11.87 1.97 -9.03 -20.03 -30.93
-32.23 -17.93 -29.73 -18.33 -7.13 4.77 15.97 12.37 6.77 -8.93 -20.03 -25.43
-33.73 -34.63 -22.93 -14.63 -6.33 2.37 17.47 13.37 4.37 -10.73 -28.73 -26.33
-37.63 -38.43 -32.23 -18.13 -5.23 5.57 14.37 11.37 3.27 -13.53 -26.53 -18.83
-33.63 -29.73 -23.93 -11.13 -4.93 7.97 19.17 10.77 4.07 -1.83 -15.43 -19.63
-29.83 -26.13 -17.73 -10.43 -6.53 5.87 14.57 10.27 3.37 -10.53 -32.73 -34.73
-33.03 -37.13 -26.53 -16.83 -4.33 8.37 18.97 12.27 2.27 -10.83 -18.33 -25.93
-31.63 -33.73 -23.23 -17.63 -6.93 5.77 16.67 9.27 3.97 -11.83 -21.53 -24.23
-32.73 -32.33 -22.63 -17.03 -3.53 7.67 16.57 16.47 5.57 -11.73 -18.03 -23.83
-34.93 -30.53 -27.53 -12.43 -8.03 7.47 14.57 10.57 1.17 -9.93 -29.13 -30.63
-32.23 -25.83 -20.03 -17.23 -5.13 6.37 15.17 12.97 3.57 -11.13 -28.13 -31.63
-36.83 -28.73 -19.93 -13.13 -4.53 8.27 12.37 12.47 4.27 -16.43 -32.43 -31.23
-29.43 -30.03 -25.03 -15.33 -2.23 10.07 16.57 12.17 5.27 -10.43 -24.73 -18.23
-30.43 -31.43 -25.03 -17.03 -2.33 10.87 16.17 12.67 1.87 -14.13 -27.93 -25.53
-32.03 -33.43 -25.73 -19.43 -3.13 11.07 15.07 12.47 -2.33 -18.53 -31.93 -33.63
-30.43 -34.93 -29.93 -19.43 -6.73 3.47 17.07 7.47 0.27 -15.23 -32.43 -36.93
-35.23 -26.33 -19.93 -17.33 -6.73 12.27 16.47 14.37 4.27 -10.43 -24.03 -30.13
-33.63 -37.33 -30.23 -17.73 -4.23 10.67 13.07 9.37 2.87 -13.23 -26.73 -21.73
-39.13 -33.43 -18.53 -16.33 -6.43 4.37 12.77 9.77 4.47 -10.83 -23.63 -32.83
-27.73 -28.53 -24.03 -13.83 -7.23 5.17 14.87 12.57 3.77 -9.43 -26.33 -34.93
-28.53 -28.13 -26.03 -18.63 -7.43 6.77 14.17 11.17 1.27 -9.73 -20.73 -31.63
-32.93 -18.63 -30.43 -19.03 -7.83 4.07 15.27 11.67 6.07 -9.63 -20.73 -26.13
-34.43 -35.33 -23.63 -15.33 -7.03 1.67 16.77 12.67 3.67 -11.43 -29.43 -27.03
-38.33 -39.13 -32.93 -18.83 -5.93 4.87 13.67 10.67 2.57 -14.23 -27.23 -19.53
-34.33 -30.43 -24.63 -11.83 -5.63 7.27 18.47 10.07 3.37 -2.53 -16.13 -20.33
-30.53 -26.83 -18.43 -11.13 -7.23 5.17 13.87 9.57 2.67 -11.23 -33.43 -35.43
-33.73 -37.83 -27.23 -17.53 -5.03 7.67 18.27 11.57 1.57 -11.53 -19.03 -26.63
-32.33 -34.43 -23.93 -18.33 -7.63 5.07 15.97 8.57 3.27 -12.53 -22.23 -24.93
-33.43 -33.03 -23.33 -17.73 -4.23 6.97 15.87 15.77 4.87 -12.43 -18.73 -24.53
-35.63 -31.23 -28.23 -13.13 -8.73 6.77 13.87 9.87 0.47 -10.63 -29.83 -31.33
-32.93 -26.53 -20.73 -17.93 -5.83 5.67 14.47 12.27 2.87 -11.83 -28.83 -32.33
-37.53 -29.43 -20.63 -13.83 -5.23 7.57 11.67 11.77 3.57 -17.13 -33.13 -31.93
-30.13 -30.73 -25.73 -16.03 -2.93 9.37 15.87 11.47 4.57 -11.13 -25.43 -18.93
-29.23 -31.93 -26.53 -13.73 -4.43 8.57 14.07 10.17 3.87 -12.83 -26.23 -26.93
-28.93 -33.73 -27.83 -12.03 -6.53 7.07 11.57 8.17 2.57 -15.13 -27.73 -35.53
-32.23 -35.43 -29.53 -13.73 -1.83 6.97 12.87 8.17 1.37 -16.83 -27.83 -33.93
-37.83 -30.03 -29.03 -18.93 -3.63 6.87 15.67 12.27 2.07 -8.23 -19.53 -37.93
-41.53 -43.93 -31.23 -18.63 -8.03 10.77 17.37 10.17 2.07 -14.03 -27.73 -28.43
-33.03 -28.83 -28.33 -14.93 -5.33 3.67 14.07 12.97 3.17 -6.93 -30.73 -20.53
-19.83 -30.53 -26.43 -14.43 -8.63 6.37 12.57 11.37 0.77 -12.83 -19.33 -28.43
-36.03 -27.63 -29.73 -14.33 -7.73 4.97 12.87 12.87 2.47 -17.13 -30.93 -29.53
-28.93 -28.93 -23.23 -20.03 -5.83 7.77 12.47 12.37 4.57 -8.93 -17.83 -30.03
-25.83 -30.93 -24.83 -22.63 -6.33 7.77 19.97 9.47 4.27 -10.53 -26.43 -28.83
-33.73 -31.73 -25.63 -17.03 -7.13 9.27 13.37 9.97 3.67 -9.43 -20.53 -29.23
-32.93 -28.03 -27.83 -19.13 -6.43 4.77 16.17 9.67 1.77 -8.73 -20.93 -32.83
-39.73 -33.73 -28.73 -16.43 -5.43 2.27 14.27 10.87 3.07 -10.23 -27.53 -32.03
-27.13 -30.53 -25.33 -21.63 -3.93 8.97 12.37 9.77 3.97 -11.53 -23.43 -19.13
-31.43 -25.83 -21.73 -17.43 -3.53 2.47 10.87 8.17 -0.03 -11.53 -30.73 -26.43
-35.03 -30.03 -17.33 -10.63 -3.13 11.47 14.67 9.77 3.87 -11.63 -30.83 -32.03
-34.63 -36.23 -27.03 -15.03 -5.23 5.37 16.07 9.97 5.77 -11.63 -21.53 -27.43
-31.33 -32.23 -24.83 -18.93 -3.83 4.17 12.47 9.97 -0.43 -17.93 -26.43 -29.63
-25.73 -28.83 -20.83 -16.83 -4.83 7.17 9.87 9.97 3.47 -12.23 -22.13 -28.93
-36.63 -35.93 -20.33 -17.73 -5.53 5.47 15.17 7.67 1.47 -6.63 -25.63 -29.03
-34.63 -35.03 -23.33 -18.83 -4.63 7.97 14.87 9.77 -0.73 -12.83 -29.03 -31.63
-31.63 -33.03 -25.33 -19.03 -2.73 11.47 15.47 12.87 -1.93 -18.13 -31.53 -33.23
-30.03 -34.53 -29.53 -19.03 -6.33 3.87 17.47 7.87 0.67 -14.83 -32.03 -36.53
-34.83 -25.93 -19.53 -16.93 -6.33 12.67 16.87 14.77 4.67 -10.03 -23.63 -29.73
-33.23 -36.93 -29.83 -17.33 -3.83 11.07 13.47 9.77 3.27 -12.83 -26.33 -21.33
-38.73 -33.03 -18.13 -15.93 -6.03 4.77 13.17 10.17 4.87 -10.43 -23.23 -32.43
-27.33 -28.13 -23.63 -13.43 -6.83 5.57 15.27 12.97 4.17 -9.03 -25.93 -34.53
-28.13 -27.73 -25.63 -18.23 -7.03 7.17 14.57 11.57 1.67 -9.33 -20.33 -31.23
-32.53 -18.23 -30.03 -18.63 -7.43 4.47 15.67 12.07 6.47 -9.23 -20.33 -25.73
-34.03 -34.93 -23.23 -14.93 -6.63 2.07 17.17 13.07 4.07 -11.03 -29.03 -26.63
-37.93 -38.73 -32.53 -18.43 -5.53 5.27 14.07 11.07 2.97 -13.83 -26.83 -19.13
-33.93 -30.03 -24.23 -11.43 -5.23 7.67 18.87 10.47 3.77 -2.13 -15.73 -19.93
-30.13 -26.43 -18.03 -10.73 -6.83 5.57 14.27 9.97 3.07 -10.83 -33.03 -35.03
-33.33 -37.43 -26.83 -17.13 -4.63 8.07 18.67 11.97 1.97 -11.13 -18.63 -26.23
-31.93 -34.03 -23.53 -17.93 -7.23 5.47 16.37 8.97 3.67 -12.13 -21.83 -24.53
-33.03 -32.63 -22.93 -17.33 -3.83 7.37 16.27 16.17 5.27 -12.03 -18.33 -24.13
-35.23 -30.83 -27.83 -12.73 -8.33 7.17 14.27 10.27 0.87 -10.23 -29.43 -30.93
-32.53 -26.13 -20.33 -17.53 -5.43 6.07 14.87 12.67 3.27 -11.43 -28.43 -31.93
-37.13 -29.03 -20.23 -13.43 -4.83 7.97 12.07 12.17 3.97 -16.73 -32.73 -31.53
-29.73 -30.33 -25.33 -15.63 -2.53 9.77 16.27 11.87 4.97 -10.73 -25.03 -18.53
-26.63 -30.13 -23.23 -13.03 -3.13 9.47 15.17 12.07 5.47 -11.43 -22.63 -23.13
-24.63 -31.03 -22.23 -11.53 -4.83 7.97 13.07 11.27 4.87 -13.33 -21.23 -28.83
-35.53 -26.93 -26.23 -19.73 -8.93 7.87 12.87 11.27 2.57 -10.43 -23.63 -21.53
-31.73 -28.43 -27.23 -15.63 -4.43 9.07 13.57 10.17 3.47 -13.93 -24.53 -35.13
-37.03 -35.93 -33.63 -21.63 -4.83 11.67 17.47 11.77 3.17 -7.43 -27.53 -33.83
-24.13 -30.23 -33.93 -21.53 -2.63 9.07 14.17 9.47 4.57 -10.93 -27.13 -21.43
-30.83 -22.73 -22.83 -7.03 -2.23 10.57 13.17 11.87 3.87 -7.53 -24.73 -35.03
-25.23 -29.83 -24.73 -15.53 -4.73 4.07 13.57 10.77 3.67 -11.53 -25.83 -28.03
-26.93 -31.03 -27.63 -13.93 -3.33 11.27 14.97 10.47 4.77 -8.13 -29.63 -34.03
-37.33 -35.53 -26.33 -16.33 -6.73 5.67 15.77 8.17 -0.03 -9.23 -27.93 -35.63
-32.53 -34.03 -23.13 -15.03 -1.23 6.47 15.37 10.37 1.77 -4.53 -24.33 -27.43
-29.23 -34.63 -24.73 -19.03 -4.43 5.77 15.87 11.07 5.57 -5.93 -15.23 -28.83
-30.13 -29.53 -20.73 -14.93 -4.83 2.57 13.07 9.57 5.37 -5.63 -28.03 -23.43
-34.43 -33.73 -27.53 -17.53 -3.73 7.67 13.67 9.17 2.97 -11.83 -28.53 -28.63
-36.93 -35.33 -31.93 -17.13 -6.43 4.47 12.57 8.27 5.97 -5.53 -24.63 -26.13
-35.93 -27.33 -30.33 -17.63 -5.23 5.87 12.17 8.47 4.77 -14.03 -27.33 -34.83
-34.13 -27.43 -22.13 -10.53 -3.13 8.07 19.07 7.97 1.97 -11.23 -22.93 -25.83
-33.83 -32.73 -26.63 -14.93 -5.93 8.87 13.27 12.87 0.37 -9.53 -24.83 -22.63
-21.03 -37.43 -33.23 -16.33 -7.63 7.97 15.47 10.57 1.67 -11.43 -27.63 -35.73
-32.43 -25.73 -22.73 -21.03 -7.73 7.87 16.37 8.97 2.97 -17.23 -17.93 -24.83
-31.23 -25.13 -23.23 -17.43 -7.43 6.77 15.57 10.87 2.27 -13.63 -21.83 -27.73
-30.33 -24.93 -24.03 -14.33 -7.53 5.17 14.37 12.37 1.27 -10.53 -26.13 -31.03
-34.23 -28.73 -23.03 -17.53 -0.03 2.87 14.87 9.07 -1.63 -10.63 -18.63 -34.73
-32.63 -35.23 -24.63 -8.03 -1.73 6.67 14.77 8.77 5.17 -5.53 -28.03 -33.33
-33.53 -35.13 -23.33 -18.33 -7.13 6.17 13.07 13.17 -1.43 -18.63 -29.33 -31.53
-34.03 -23.63 -30.93 -17.13 -3.43 7.07 13.97 9.77 1.77 -12.33 -23.43 -25.83
-31.83 -27.43 -26.43 -14.53 -3.93 5.87 13.87 13.47 1.57 -13.43 -26.83 -36.23
-38.43 -33.93 -28.13 -22.43 -3.63 11.17 15.77 11.47 2.87 -11.73 -15.83 -23.93
-39.23 -34.13 -19.93 -18.93 -8.23 11.07 14.97 11.87 -1.03 -12.43 -24.73 -32.13
-29.53 -35.83 -24.63 -15.23 -3.23 9.17 12.47 13.17 5.07 -10.83 -28.73 -24.93
-34.83 -37.33 -32.43 -17.23 -7.03 4.37 12.97 8.57 2.77 -12.13 -22.03 -29.03
-27.63 -29.43 -26.23 -15.83 -2.43 8.77 13.67 7.67 5.27 -10.33 -22.93 -26.93
-28.83 -26.33 -25.53 -21.03 -5.83 6.77 16.77 9.17 1.77 -14.03 -23.33 -25.63
-25.13 -41.13 -25.43 -11.63 -5.83 7.07 13.07 9.97 2.77 -7.33 -25.53 -31.43
-25.13 -31.63 -24.93 -15.83 -2.73 6.97 11.77 11.07 3.37 -7.83 -22.03 -29.63
-24.13 -34.73 -28.43 -12.13 -4.83 8.77 15.67 10.27 4.77 -6.83 -22.43 -35.63
-28.93 -35.03 -23.63 -12.93 -0.63 9.07 13.77 10.47 1.67 -10.63 -21.03 -32.53
-26.03 -32.83 -16.63 -9.73 -1.03 9.07 14.27 11.87 4.67 -8.73 -21.83 -23.93
-29.13 -23.83 -23.53 -14.03 -3.23 10.47 16.47 10.67 5.47 -9.83 -21.83 -28.23
-32.83 -35.53 -30.03 -14.43 0.67 8.57 15.87 10.77 1.77 -10.23 -18.93 -29.63
-28.93 -33.53 -26.33 -13.13 -2.23 8.07 14.27 10.87 3.07 -11.93 -20.23 -29.43
-24.83 -31.23 -22.43 -11.73 -5.03 7.77 12.87 11.07 4.67 -13.53 -21.43 -29.03
-35.73 -27.13 -26.43 -19.93 -9.13 7.67 12.67 11.07 2.37 -10.63 -23.83 -21.73
-31.93 -28.63 -27.43 -15.83 -4.63 8.87 13.37 9.97 3.27 -14.13 -24.73 -35.33
-37.23 -36.13 -33.83 -21.83 -5.03 11.47 17.27 11.57 2.97 -7.63 -27.73 -34.03
-24.33 -30.43 -34.13 -21.73 -2.83 8.87 13.97 9.27 4.37 -11.13 -27.33 -21.63
-31.03 -22.93 -23.03 -7.23 -2.43 10.37 12.97 11.67 3.67 -7.73 -24.93 -35.23
-25.43 -30.03 -24.93 -15.73 -4.93 3.87 13.37 10.57 3.47 -11.73 -26.03 -28.23
-27.13 -31.23 -27.83 -14.13 -3.53 11.07 14.77 10.27 4.57 -8.33 -29.83 -34.23
-37.53 -35.73 -26.53 -16.53 -6.93 5.47 15.57 7.97 -0.23 -9.43 -28.13 -35.83
-32.73 -34.23 -23.33 -15.23 -1.43 6.27 15.17 10.17 1.57 -4.73 -24.53 -27.63
-29.43 -34.83 -24.93 -19.23 -4.63 5.57 15.67 10.87 5.37 -6.13 -15.43 -29.03
-30.33 -29.73 -20.93 -15.13 -5.03 2.37 12.87 9.37 5.17 -5.83 -28.23 -23.63
-34.63 -33.93 -27.73 -17.73 -3.93 7.47 13.47 8.97 2.77 -12.03 -28.73 -28.83
-37.13 -35.53 -32.13 -17.33 -6.63 4.27 12.37 8.07 5.77 -5.73 -24.83 -26.33
-36.13 -27.53 -30.53 -17.83 -5.43 5.67 11.97 8.27 4.57 -14.23 -27.53 -35.03
-34.33 -27.63 -22.33 -10.73 -3.33 7.87 18.87 7.77 1.77 -11.43 -23.13 -26.03
-34.03 -32.93 -26.83 -15.13 -6.13 8.67 13.07 12.67 0.17 -9.73 -25.03 -22.83
-21.23 -37.63 -33.43 -16.53 -7.83 7.77 15.27 10.37 1.47 -11.63 -27.83 -35.93
-32.63 -25.93 -22.93 -21.23 -7.93 7.67 16.17 8.77 2.77 -17.43 -18.13 -25.03
-30.93 -29.93 -25.53 -16.73 -7.33 7.27 13.67 8.37 2.47 -16.43 -23.13 -30.43
-27.73 -32.53 -26.63 -10.83 -5.33 8.27 12.77 9.37 3.77 -13.93 -26.53 -34.33
-31.03 -34.23 -28.33 -12.53 -0.63 8.17 14.07 9.37 2.57 -15.63 -26.63 -32.73
-36.63 -28.83 -27.83 -17.73 -2.43 8.07 16.87 13.47 3.27 -7.03 -18.33 -36.73
-40.33 -42.73 -30.03 -17.43 -6.83 11.97 18.57 11.37 3.27 -12.83 -26.53 -27.23
-31.83 -27.63 -27.13 -13.73 -4.13 4.87 15.27 14.17 4.37 -5.73 -29.53 -19.33
-18.63 -29.33 -25.23 -13.23 -7.43 7.57 13.77 12.57 1.97 -11.63 -18.13 -27.23
-34.83 -26.43 -28.53 -13.13 -6.53 6.17 14.07 14.07 3.67 -15.93 -29.73 -28.33
-27.73 -27.73 -22.03 -18.83 -4.63 8.97 13.67 13.57 5.77 -7.73 -16.63 -28.83
-24.63 -29.73 -23.63 -21.43 -5.13 8.97 21.17 10.67 5.47 -9.33 -25.23 -27.63
-32.53 -30.53 -24.43 -15.83 -5.93 10.47 14.57 11.17 4.87 -8.23 -19.33 -28.03
-31.73 -26.83 -26.63 -17.93 -5.23 5.97 17.37 10.87 2.97 -7.53 -19.73 -31.63
-38.53 -32.53 -27.53 -15.23 -4.23 3.47 15.47 12.07 4.27 -9.03 -26.33 -30.83
-25.93 -29.33 -24.13 -20.43 -2.73 10.17 13.57 10.97 5.17 -10.33 -22.23 -17.93
-30.23 -24.63 -20.53 -16.23 -2.33 3.67 12.07 9.37 1.17 -10.33 -29.53 -25.23
-33.83 -28.83 -16.13 -9.43 -1.93 12.67 15.87 10.97 5.07 -10.43 -29.63 -30.83
-33.43 -35.03 -25.83 -13.83 -4.03 6.57 17.27 11.17 6.97 -10.43 -20.33 -26.23
-30.13 -31.03 -23.63 -17.73 -2.63 5.37 13.67 11.17 0.77 -16.73 -25.23 -28.43
-24.53 -27.63 -19.63 -15.63 -3.63 8.37 11.07 11.17 4.67 -11.03 -20.93 -27.73
-35.43 -34.73 -19.13 -16.53 -4.33 6.67 16.37 8.87 2.67 -5.43 -24.43 -27.83
-29.43 -32.23 -20.03 -13.33 -3.93 7.97 15.37 10.77 4.47 -8.73 -22.13 -27.63
-24.23 -30.63 -21.83 -11.13 -4.43 8.37 13.47 11.67 5.27 -12.93 -20.83 -28.43
-35.13 -26.53 -25.83 -19.33 -8.53 8.27 13.27 11.67 2.97 -10.03 -23.23 -21.13
-31.33 -28.03 -26.83 -15.23 -4.03 9.47 13.97 10.57 3.87 -13.53 -24.13 -34.73
-36.63 -35.53 -33.23 -21.23 -4.43 12.07 17.87 12.17 3.57 -7.03 -27.13 -33.43
-23.73 -29.83 -33.53 -21.13 -2.23 9.47 14.57 9.87 4.97 -10.53 -26.73 -21.03
-30.43 -22.33 -22.43 -6.63 -1.83 10.97 13.57 12.27 4.27 -7.13 -24.33 -34.63
-24.83 -29.43 -24.33 -15.13 -4.33 4.47 13.97 11.17 4.07 -11.13 -25.43 -27.63
-26.53 -30.63 -27.23 -13.53 -2.93 11.67 15.37 10.87 5.17 -7.73 -29.23 -33.63
-36.93 -35.13 -25.93 -15.93 -6.33 6.07 16.17 8.57 0.37 -8.83 -27.53 -35.23
-32.13 -33.63 -22.73 -14.63 -0.83 6.87 15.77 10.77 2.17 -4.13 -23.93 -27.03
-28.83 -34.23 -24.33 -18.63 -4.03 6.17 16.27 11.47 5.97 -5.53 -14.83 -28.43
-29.73 -29.13 -20.33 -14.53 -4.43 2.97 13.47 9.97 5.77 -5.23 -27.63 -23.03
-34.03 -33.33 -27.13 -17.13 -3.33 8.07 14.07 9.57 3.37 -11.43 -28.13 -28.23
-36.53 -34.93 -31.53 -16.73 -6.03 4.87 12.97 8.67 6.37 -5.13 -24.23 -25.73
-35.53 -26.93 -29.93 -17.23 -4.83 6.27 12.57 8.87 5.17 -13.63 -26.93 -34.43
-33.73 -27.03 -21.73 -10.13 -2.73 8.47 19.47 8.37 2.37 -10.83 -22.53 -25.43
-33.43 -32.33 -26.23 -14.53 -5.53 9.27 13.67 13.27 0.77 -9.13 -24.43 -22.23
-20.63 -37.03 -32.83 -15.93 -7.23 8.37 15.87 10.97 2.07 -11.03 -27.23 -35.33
-32.03 -25.33 -22.33 -20.63 -7.33 8.27 16.77 9.37 3.37 -16.83 -17.53 -24.43
-28.13 -27.93 -22.03 -15.83 -5.93 8.27 15.17 10.47 4.27 -14.83 -19.13 -26.43
-24.83 -31.23 -22.43 -11.73 -5.03 7.77 12.87 11.07 4.67 -13.53 -21.43 -29.03
-35.73 -27.13 -26.43 -19.93 -9.13 7.67 12.67 11.07 2.37 -10.63 -23.83 -21.73
-31.93 -28.63 -27.43 -15.83 -4.63 8.87 13.37 9.97 3.27 -14.13 -24.73 -35.33
-37.23 -36.13 -33.83 -21.83 -5.03 11.47 17.27 11.57 2.97 -7.63 -27.73 -34.03
-24.33 -30.43 -34.13 -21.73 -2.83 8.87 13.97 9.27 4.37 -11.13 -27.33 -21.63
