Jan_tmp Feb_tmp Mar_tmp Apr_tmp Mai_tmp Jun_tmp Jul_tmp Aug_tmp Sep_tmp Okt_tmp Nov_tmp Dez_tmp
-28.91 -29.71 -25.21 -15.01 -8.41 3.99 13.69 11.39 2.59 -10.61 -27.51 -36.11
-29.71 -29.31 -27.21 -19.81 -8.61 5.59 12.99 9.99 0.09 -10.91 -21.91 -32.81
-34.11 -19.81 -31.61 -20.21 -9.01 2.89 14.09 10.49 4.89 -10.81 -21.91 -27.31
-35.61 -36.51 -24.81 -16.51 -8.21 0.49 15.59 11.49 2.49 -12.61 -30.61 -28.21
-39.51 -40.31 -34.11 -20.01 -7.11 3.69 12.49 9.49 1.39 -15.41 -28.41 -20.71
-35.51 -31.61 -25.81 -13.01 -6.81 6.09 17.29 8.89 2.19 -3.71 -17.31 -21.51
-31.71 -28.01 -19.61 -12.31 -8.41 3.99 12.69 8.39 1.49 -12.41 -34.61 -36.61
-34.91 -39.01 -28.41 -18.71 -6.21 6.49 17.09 10.39 0.39 -12.71 -20.21 -27.81
-33.51 -35.61 -25.11 -19.51 -8.81 3.89 14.79 7.39 2.09 -13.71 -23.41 -26.11
-34.61 -34.21 -24.51 -18.91 -5.41 5.79 14.69 14.59 3.69 -13.61 -19.91 -25.71
-36.81 -32.41 -29.41 -14.31 -9.91 5.59 12.69 8.69 -0.71 -11.81 -31.01 -32.51
-34.11 -27.71 -21.91 -19.11 -7.01 4.49 13.29 11.09 1.69 -13.01 -30.01 -33.51
-38.71 -30.61 -21.81 -15.01 -6.41 6.39 10.49 10.59 2.39 -18.31 -34.31 -33.11
-31.31 -31.91 -26.91 -17.21 -4.11 8.19 14.69 10.29 3.39 -12.31 -26.61 -20.11
-28.21 -31.71 -24.81 -14.61 -4.71 7.89 13.59 10.49 3.89 -13.01 -24.21 -24.71
-25.71 -32.11 -23.31 -12.61 -5.91 6.89 11.99 10.19 3.79 -14.41 -22.31 -29.91
-36.61 -28.01 -27.31 -20.81 -10.01 6.79 11.79 10.19 1.49 -11.51 -24.71 -22.61
-32.81 -29.51 -28.31 -16.71 -5.51 7.99 12.49 9.09 2.39 -15.01 -25.61 -36.21
-38.11 -37.01 -34.71 -22.71 -5.91 10.59 16.39 10.69 2.09 -8.51 -28.61 -34.91
-25.21 -31.31 -35.01 -22.61 -3.71 7.99 13.09 8.39 3.49 -12.01 -28.21 -22.51
-31.91 -23.81 -23.91 -8.11 -3.31 9.49 12.09 10.79 2.79 -8.61 -25.81 -36.11
-26.31 -30.91 -25.81 -16.61 -5.81 2.99 12.49 9.69 2.59 -12.61 -26.91 -29.11
-28.01 -32.11 -28.71 -15.01 -4.41 10.19 13.89 9.39 3.69 -9.21 -30.71 -35.11
-38.41 -36.61 -27.41 -17.41 -7.81 4.59 14.69 7.09 -1.11 -10.31 -29.01 -36.71
-33.61 -35.11 -24.21 -16.11 -2.31 5.39 14.29 9.29 0.69 -5.61 -25.41 -28.51
-30.31 -35.71 -25.81 -20.11 -5.51 4.69 14.79 9.99 4.49 -7.01 -16.31 -29.91
-31.21 -30.61 -21.81 -16.01 -5.91 1.49 11.99 8.49 4.29 -6.71 -29.11 -24.51
-35.51 -34.81 -28.61 -18.61 -4.81 6.59 12.59 8.09 1.89 -12.91 -29.61 -29.71
-38.01 -36.41 -33.01 -18.21 -7.51 3.39 11.49 7.19 4.89 -6.61 -25.71 -27.21
-37.01 -28.41 -31.41 -18.71 -6.31 4.79 11.09 7.39 3.69 -15.11 -28.41 -35.91
-35.21 -28.51 -23.21 -11.61 -4.21 6.99 17.99 6.89 0.89 -12.31 -24.01 -26.91
-34.91 -33.81 -27.71 -16.01 -7.01 7.79 12.19 11.79 -0.71 -10.61 -25.91 -23.71
-22.11 -38.51 -34.31 -17.41 -8.71 6.89 14.39 9.49 0.59 -12.51 -28.71 -36.81
-33.51 -26.81 -23.81 -22.11 -8.81 6.79 15.29 7.89 1.89 -18.31 -19.01 -25.91
-33.61 -31.01 -25.61 -21.61 -6.91 7.99 14.29 9.29 -1.11 -19.31 -26.31 -30.61
-33.21 -34.61 -26.91 -20.61 -4.31 9.89 13.89 11.29 -3.51 -19.71 -33.11 -34.81
-31.61 -36.11 -31.11 -20.61 -7.91 2.29 15.89 6.29 -0.91 -16.41 -33.61 -38.11
-36.41 -27.51 -21.11 -18.51 -7.91 11.09 15.29 13.19 3.09 -11.61 -25.21 -31.31
-34.81 -38.51 -31.41 -18.91 -5.41 9.49 11.89 8.19 1.69 -14.41 -27.91 -22.91
-40.31 -34.61 -19.71 -17.51 -7.61 3.19 11.59 8.59 3.29 -12.01 -24.81 -34.01
-28.91 -29.71 -25.21 -15.01 -8.41 3.99 13.69 11.39 2.59 -10.61 -27.51 -36.11
-29.71 -29.31 -27.21 -19.81 -8.61 5.59 12.99 9.99 0.09 -10.91 -21.91 -32.81
-34.11 -19.81 -31.61 -20.21 -9.01 2.89 14.09 10.49 4.89 -10.81 -21.91 -27.31
-35.61 -36.51 -24.81 -16.51 -8.21 0.49 15.59 11.49 2.49 -12.61 -30.61 -28.21
-39.51 -40.31 -34.11 -20.01 -7.11 3.69 12.49 9.49 1.39 -15.41 -28.41 -20.71
-35.51 -31.61 -25.81 -13.01 -6.81 6.09 17.29 8.89 2.19 -3.71 -17.31 -21.51
-31.71 -28.01 -19.61 -12.31 -8.41 3.99 12.69 8.39 1.49 -12.41 -34.61 -36.61
-34.91 -39.01 -28.41 -18.71 -6.21 6.49 17.09 10.39 0.39 -12.71 -20.21 -27.81
-33.51 -35.61 -25.11 -19.51 -8.81 3.89 14.79 7.39 2.09 -13.71 -23.41 -26.11
-34.61 -34.21 -24.51 -18.91 -5.41 5.79 14.69 14.59 3.69 -13.61 -19.91 -25.71
-36.81 -32.41 -29.41 -14.31 -9.91 5.59 12.69 8.69 -0.71 -11.81 -31.01 -32.51
-34.11 -27.71 -21.91 -19.11 -7.01 4.49 13.29 11.09 1.69 -13.01 -30.01 -33.51
-38.71 -30.61 -21.81 -15.01 -6.41 6.39 10.49 10.59 2.39 -18.31 -34.31 -33.11
-31.31 -31.91 -26.91 -17.21 -4.11 8.19 14.69 10.29 3.39 -12.31 -26.61 -20.11
-28.21 -31.71 -24.81 -14.61 -4.71 7.89 13.59 10.49 3.89 -13.01 -24.21 -24.71
-25.81 -32.21 -23.41 -12.71 -6.01 6.79 11.89 10.09 3.69 -14.51 -22.41 -30.01
-36.71 -28.11 -27.41 -20.91 -10.11 6.69 11.69 10.09 1.39 -11.61 -24.81 -22.71
-32.91 -29.61 -28.41 -16.81 -5.61 7.89 12.39 8.99 2.29 -15.11 -25.71 -36.31
-38.21 -37.11 -34.81 -22.81 -6.01 10.49 16.29 10.59 1.99 -8.61 -28.71 -35.01
-25.31 -31.41 -35.11 -22.71 -3.81 7.89 12.99 8.29 3.39 -12.11 -28.31 -22.61
-32.01 -23.91 -24.01 -8.21 -3.41 9.39 11.99 10.69 2.69 -8.71 -25.91 -36.21
-26.41 -31.01 -25.91 -16.71 -5.91 2.89 12.39 9.59 2.49 -12.71 -27.01 -29.21
-28.11 -32.21 -28.81 -15.11 -4.51 10.09 13.79 9.29 3.59 -9.31 -30.81 -35.21
-38.51 -36.71 -27.51 -17.51 -7.91 4.49 14.59 6.99 -1.21 -10.41 -29.11 -36.81
-33.71 -35.21 -24.31 -16.21 -2.41 5.29 14.19 9.19 0.59 -5.71 -25.51 -28.61
-30.41 -35.81 -25.91 -20.21 -5.61 4.59 14.69 9.89 4.39 -7.11 -16.41 -30.01
-31.31 -30.71 -21.91 -16.11 -6.01 1.39 11.89 8.39 4.19 -6.81 -29.21 -24.61
-35.61 -34.91 -28.71 -18.71 -4.91 6.49 12.49 7.99 1.79 -13.01 -29.71 -29.81
-38.11 -36.51 -33.11 -18.31 -7.61 3.29 11.39 7.09 4.79 -6.71 -25.81 -27.31
-37.11 -28.51 -31.51 -18.81 -6.41 4.69 10.99 7.29 3.59 -15.21 -28.51 -36.01
-35.31 -28.61 -23.31 -11.71 -4.31 6.89 17.89 6.79 0.79 -12.41 -24.11 -27.01
-35.01 -33.91 -27.81 -16.11 -7.11 7.69 12.09 11.69 -0.81 -10.71 -26.01 -23.81
-22.21 -38.61 -34.41 -17.51 -8.81 6.79 14.29 9.39 0.49 -12.61 -28.81 -36.91
-33.61 -26.91 -23.91 -22.21 -8.91 6.69 15.19 7.79 1.79 -18.41 -19.11 -26.01
-32.41 -26.31 -24.41 -18.61 -8.61 5.59 14.39 9.69 1.09 -14.81 -23.01 -28.91
-31.51 -26.11 -25.21 -15.51 -8.71 3.99 13.19 11.19 0.09 -11.71 -27.31 -32.21
-35.41 -29.91 -24.21 -18.71 -1.21 1.69 13.69 7.89 -2.81 -11.81 -19.81 -35.91
-33.81 -36.41 -25.81 -9.21 -2.91 5.49 13.59 7.59 3.99 -6.71 -29.21 -34.51
-34.71 -36.31 -24.51 -19.51 -8.31 4.99 11.89 11.99 -2.61 -19.81 -30.51 -32.71
-35.21 -24.81 -32.11 -18.31 -4.61 5.89 12.79 8.59 0.59 -13.51 -24.61 -27.01
-33.01 -28.61 -27.61 -15.71 -5.11 4.69 12.69 12.29 0.39 -14.61 -28.01 -37.41
-39.61 -35.11 -29.31 -23.61 -4.81 9.99 14.59 10.29 1.69 -12.91 -17.01 -25.11
-40.41 -35.31 -21.11 -20.11 -9.41 9.89 13.79 10.69 -2.21 -13.61 -25.91 -33.31
-30.71 -37.01 -25.81 -16.41 -4.41 7.99 11.29 11.99 3.89 -12.01 -29.91 -26.11
-36.01 -38.51 -33.61 -18.41 -8.21 3.19 11.79 7.39 1.59 -13.31 -23.21 -30.21
-28.81 -30.61 -27.41 -17.01 -3.61 7.59 12.49 6.49 4.09 -11.51 -24.11 -28.11
-30.01 -27.51 -26.71 -22.21 -7.01 5.59 15.59 7.99 0.59 -15.21 -24.51 -26.81
-26.31 -42.31 -26.61 -12.81 -7.01 5.89 11.89 8.79 1.59 -8.51 -26.71 -32.61
-26.31 -32.81 -26.11 -17.01 -3.91 5.79 10.59 9.89 2.19 -9.01 -23.21 -30.81
-25.31 -35.91 -29.61 -13.31 -6.01 7.59 14.49 9.09 3.59 -8.01 -23.61 -36.81
-30.11 -36.21 -24.81 -14.11 -1.81 7.89 12.59 9.29 0.49 -11.81 -22.21 -33.71
-27.21 -34.01 -17.81 -10.91 -2.21 7.89 13.09 10.69 3.49 -9.91 -23.01 -25.11
-30.31 -25.01 -24.71 -15.21 -4.41 9.29 15.29 9.49 4.29 -11.01 -23.01 -29.41
-34.01 -36.71 -31.21 -15.61 -0.51 7.39 14.69 9.59 0.59 -11.41 -20.11 -30.81
-34.11 -36.21 -29.61 -18.71 -2.91 8.09 13.69 9.89 -2.01 -16.11 -27.11 -33.41
-32.51 -33.91 -26.21 -19.91 -3.61 10.59 14.59 11.99 -2.81 -19.01 -32.41 -34.11
-30.91 -35.41 -30.41 -19.91 -7.21 2.99 16.59 6.99 -0.21 -15.71 -32.91 -37.41
-35.71 -26.81 -20.41 -17.81 -7.21 11.79 15.99 13.89 3.79 -10.91 -24.51 -30.61
-34.11 -37.81 -30.71 -18.21 -4.71 10.19 12.59 8.89 2.39 -13.71 -27.21 -22.21
-39.61 -33.91 -19.01 -16.81 -6.91 3.89 12.29 9.29 3.99 -11.31 -24.11 -33.31
-28.21 -29.01 -24.51 -14.31 -7.71 4.69 14.39 12.09 3.29 -9.91 -26.81 -35.41
-29.01 -28.61 -26.51 -19.11 -7.91 6.29 13.69 10.69 0.79 -10.21 -21.21 -32.11
-33.41 -19.11 -30.91 -19.51 -8.31 3.59 14.79 11.19 5.59 -10.11 -21.21 -26.61
-34.91 -35.81 -24.11 -15.81 -7.51 1.19 16.29 12.19 3.19 -11.91 -29.91 -27.51
-38.81 -39.61 -33.41 -19.31 -6.41 4.39 13.19 10.19 2.09 -14.71 -27.71 -20.01
-34.81 -30.91 -25.11 -12.31 -6.11 6.79 17.99 9.59 2.89 -3.01 -16.61 -20.81
-31.01 -27.31 -18.91 -11.61 -7.71 4.69 13.39 9.09 2.19 -11.71 -33.91 -35.91
-34.21 -38.31 -27.71 -18.01 -5.51 7.19 17.79 11.09 1.09 -12.01 -19.51 -27.11
-32.81 -34.91 -24.41 -18.81 -8.11 4.59 15.49 8.09 2.79 -13.01 -22.71 -25.41
-33.91 -33.51 -23.81 -18.21 -4.71 6.49 15.39 15.29 4.39 -12.91 -19.21 -25.01
-36.11 -31.71 -28.71 -13.61 -9.21 6.29 13.39 9.39 -0.01 -11.11 -30.31 -31.81
-33.41 -27.01 -21.21 -18.41 -6.31 5.19 13.99 11.79 2.39 -12.31 -29.31 -32.81
-38.01 -29.91 -21.11 -14.31 -5.71 7.09 11.19 11.29 3.09 -17.61 -33.61 -32.41
-30.61 -31.21 -26.21 -16.51 -3.41 8.89 15.39 10.99 4.09 -11.61 -25.91 -19.41
-29.71 -32.41 -27.01 -14.21 -4.91 8.09 13.59 9.69 3.39 -13.31 -26.71 -27.41
-29.91 -34.71 -28.81 -13.01 -7.51 6.09 10.59 7.19 1.59 -16.11 -28.71 -36.51
-33.21 -36.41 -30.51 -14.71 -2.81 5.99 11.89 7.19 0.39 -17.81 -28.81 -34.91
-38.81 -31.01 -30.01 -19.91 -4.61 5.89 14.69 11.29 1.09 -9.21 -20.51 -38.91
-42.51 -44.91 -32.21 -19.61 -9.01 9.79 16.39 9.19 1.09 -15.01 -28.71 -29.41
-34.01 -29.81 -29.31 -15.91 -6.31 2.69 13.09 11.99 2.19 -7.91 -31.71 -21.51
-20.81 -31.51 -27.41 -15.41 -9.61 5.39 11.59 10.39 -0.21 -13.81 -20.31 -29.41
-37.01 -28.61 -30.71 -15.31 -8.71 3.99 11.89 11.89 1.49 -18.11 -31.91 -30.51
-29.91 -29.91 -24.21 -21.01 -6.81 6.79 11.49 11.39 3.59 -9.91 -18.81 -31.01
-26.81 -31.91 -25.81 -23.61 -7.31 6.79 18.99 8.49 3.29 -11.51 -27.41 -29.81
-34.71 -32.71 -26.61 -18.01 -8.11 8.29 12.39 8.99 2.69 -10.41 -21.51 -30.21
-33.91 -29.01 -28.81 -20.11 -7.41 3.79 15.19 8.69 0.79 -9.71 -21.91 -33.81
-40.71 -34.71 -29.71 -17.41 -6.41 1.29 13.29 9.89 2.09 -11.21 -28.51 -33.01
-28.11 -31.51 -26.31 -22.61 -4.91 7.99 11.39 8.79 2.99 -12.51 -24.41 -20.11
-32.41 -26.81 -22.71 -18.41 -4.51 1.49 9.89 7.19 -1.01 -12.51 -31.71 -27.41
-36.01 -31.01 -18.31 -11.61 -4.11 10.49 13.69 8.79 2.89 -12.61 -31.81 -33.01
-35.61 -37.21 -28.01 -16.01 -6.21 4.39 15.09 8.99 4.79 -12.61 -22.51 -28.41
-32.31 -33.21 -25.81 -19.91 -4.81 3.19 11.49 8.99 -1.41 -18.91 -27.41 -30.61
-26.71 -29.81 -21.81 -17.81 -5.81 6.19 8.89 8.99 2.49 -13.21 -23.11 -29.91
-37.61 -36.91 -21.31 -18.71 -6.51 4.49 14.19 6.69 0.49 -7.61 -26.61 -30.01
-34.21 -31.21 -22.91 -16.81 -7.21 4.59 13.99 9.29 0.59 -9.31 -26.61 -30.81
-32.51 -27.11 -26.21 -16.51 -9.71 2.99 12.19 10.19 -0.91 -12.71 -28.31 -33.21
-36.41 -30.91 -25.21 -19.71 -2.21 0.69 12.69 6.89 -3.81 -12.81 -20.81 -36.91
-34.81 -37.41 -26.81 -10.21 -3.91 4.49 12.59 6.59 2.99 -7.71 -30.21 -35.51
-35.71 -37.31 -25.51 -20.51 -9.31 3.99 10.89 10.99 -3.61 -20.81 -31.51 -33.71
-36.21 -25.81 -33.11 -19.31 -5.61 4.89 11.79 7.59 -0.41 -14.51 -25.61 -28.01
-34.01 -29.61 -28.61 -16.71 -6.11 3.69 11.69 11.29 -0.61 -15.61 -29.01 -38.41
-40.61 -36.11 -30.31 -24.61 -5.81 8.99 13.59 9.29 0.69 -13.91 -18.01 -26.11
-41.41 -36.31 -22.11 -21.11 -10.41 8.89 12.79 9.69 -3.21 -14.61 -26.91 -34.31
-31.71 -38.01 -26.81 -17.41 -5.41 6.99 10.29 10.99 2.89 -13.01 -30.91 -27.11
-37.01 -39.51 -34.61 -19.41 -9.21 2.19 10.79 6.39 0.59 -14.31 -24.21 -31.21
-29.81 -31.61 -28.41 -18.01 -4.61 6.59 11.49 5.49 3.09 -12.51 -25.11 -29.11
-31.01 -28.51 -27.71 -23.21 -8.01 4.59 14.59 6.99 -0.41 -16.21 -25.51 -27.81
-27.31 -43.31 -27.61 -13.81 -8.01 4.89 10.89 7.79 0.59 -9.51 -27.71 -33.61
-27.31 -33.81 -27.11 -18.01 -4.91 4.79 9.59 8.89 1.19 -10.01 -24.21 -31.81
-26.31 -36.91 -30.61 -14.31 -7.01 6.59 13.49 8.09 2.59 -9.01 -24.61 -37.81
-31.11 -37.21 -25.81 -15.11 -2.81 6.89 11.59 8.29 -0.51 -12.81 -23.21 -34.71
-28.21 -35.01 -18.81 -11.91 -3.21 6.89 12.09 9.69 2.49 -10.91 -24.01 -26.11
-31.31 -26.01 -25.71 -16.21 -5.41 8.29 14.29 8.49 3.29 -12.01 -24.01 -30.41
-35.01 -37.71 -32.21 -16.61 -1.51 6.39 13.69 8.59 -0.41 -12.41 -21.11 -31.81
-31.11 -35.71 -28.51 -15.31 -4.41 5.89 12.09 8.69 0.89 -14.11 -22.41 -31.61
-25.61 -32.01 -23.21 -12.51 -5.81 6.99 12.09 10.29 3.89 -14.31 -22.21 -29.81
-36.51 -27.91 -27.21 -20.71 -9.91 6.89 11.89 10.29 1.59 -11.41 -24.61 -22.51
-32.71 -29.41 -28.21 -16.61 -5.41 8.09 12.59 9.19 2.49 -14.91 -25.51 -36.11
-38.01 -36.91 -34.61 -22.61 -5.81 10.69 16.49 10.79 2.19 -8.41 -28.51 -34.81
-25.11 -31.21 -34.91 -22.51 -3.61 8.09 13.19 8.49 3.59 -11.91 -28.11 -22.41
-31.81 -23.71 -23.81 -8.01 -3.21 9.59 12.19 10.89 2.89 -8.51 -25.71 -36.01
-26.21 -30.81 -25.71 -16.51 -5.71 3.09 12.59 9.79 2.69 -12.51 -26.81 -29.01
-27.91 -32.01 -28.61 -14.91 -4.31 10.29 13.99 9.49 3.79 -9.11 -30.61 -35.01
-38.31 -36.51 -27.31 -17.31 -7.71 4.69 14.79 7.19 -1.01 -10.21 -28.91 -36.61
-33.51 -35.01 -24.11 -16.01 -2.21 5.49 14.39 9.39 0.79 -5.51 -25.31 -28.41
-30.21 -35.61 -25.71 -20.01 -5.41 4.79 14.89 10.09 4.59 -6.91 -16.21 -29.81
-31.11 -30.51 -21.71 -15.91 -5.81 1.59 12.09 8.59 4.39 -6.61 -29.01 -24.41
-35.41 -34.71 -28.51 -18.51 -4.71 6.69 12.69 8.19 1.99 -12.81 -29.51 -29.61
-37.91 -36.31 -32.91 -18.11 -7.41 3.49 11.59 7.29 4.99 -6.51 -25.61 -27.11
-36.91 -28.31 -31.31 -18.61 -6.21 4.89 11.19 7.49 3.79 -15.01 -28.31 -35.81
-35.11 -28.41 -23.11 -11.51 -4.11 7.09 18.09 6.99 0.99 -12.21 -23.91 -26.81
-34.81 -33.71 -27.61 -15.91 -6.91 7.89 12.29 11.89 -0.61 -10.51 -25.81 -23.61
-22.01 -38.41 -34.21 -17.31 -8.61 6.99 14.49 9.59 0.69 -12.41 -28.61 -36.71
-33.41 -26.71 -23.71 -22.01 -8.71 6.89 15.39 7.99 1.99 -18.21 -18.91 -25.81
-31.71 -30.71 -26.31 -17.51 -8.11 6.49 12.89 7.59 1.69 -17.21 -23.91 -31.21
-29.41 -34.21 -28.31 -12.51 -7.01 6.59 11.09 7.69 2.09 -15.61 -28.21 -36.01
-32.71 -35.91 -30.01 -14.21 -2.31 6.49 12.39 7.69 0.89 -17.31 -28.31 -34.41
-38.31 -30.51 -29.51 -19.41 -4.11 6.39 15.19 11.79 1.59 -8.71 -20.01 -38.41
-42.01 -44.41 -31.71 -19.11 -8.51 10.29 16.89 9.69 1.59 -14.51 -28.21 -28.91
-33.51 -29.31 -28.81 -15.41 -5.81 3.19 13.59 12.49 2.69 -7.41 -31.21 -21.01
-20.31 -31.01 -26.91 -14.91 -9.11 5.89 12.09 10.89 0.29 -13.31 -19.81 -28.91
-36.51 -28.11 -30.21 -14.81 -8.21 4.49 12.39 12.39 1.99 -17.61 -31.41 -30.01
-29.41 -29.41 -23.71 -20.51 -6.31 7.29 11.99 11.89 4.09 -9.41 -18.31 -30.51
-26.31 -31.41 -25.31 -23.11 -6.81 7.29 19.49 8.99 3.79 -11.01 -26.91 -29.31
-34.21 -32.21 -26.11 -17.51 -7.61 8.79 12.89 9.49 3.19 -9.91 -21.01 -29.71
-33.41 -28.51 -28.31 -19.61 -6.91 4.29 15.69 9.19 1.29 -9.21 -21.41 -33.31
-40.21 -34.21 -29.21 -16.91 -5.91 1.79 13.79 10.39 2.59 -10.71 -28.01 -32.51
-27.61 -31.01 -25.81 -22.11 -4.41 8.49 11.89 9.29 3.49 -12.01 -23.91 -19.61
-31.91 -26.31 -22.21 -17.91 -4.01 1.99 10.39 7.69 -0.51 -12.01 -31.21 -26.91
-35.51 -30.51 -17.81 -11.11 -3.61 10.99 14.19 9.29 3.39 -12.11 -31.31 -32.51
-35.11 -36.71 -27.51 -15.51 -5.71 4.89 15.59 9.49 5.29 -12.11 -22.01 -27.91
-31.81 -32.71 -25.31 -19.41 -4.31 3.69 11.99 9.49 -0.91 -18.41 -26.91 -30.11
-26.21 -29.31 -21.31 -17.31 -5.31 6.69 9.39 9.49 2.99 -12.71 -22.61 -29.41
-37.11 -36.41 -20.81 -18.21 -6.01 4.99 14.69 7.19 0.99 -7.11 -26.11 -29.51
-33.71 -30.71 -22.41 -16.31 -6.71 5.09 14.49 9.79 1.09 -8.81 -26.11 -30.31
-31.31 -25.91 -25.01 -15.31 -8.51 4.19 13.39 11.39 0.29 -11.51 -27.11 -32.01
-35.21 -29.71 -24.01 -18.51 -1.01 1.89 13.89 8.09 -2.61 -11.61 -19.61 -35.71
-33.61 -36.21 -25.61 -9.01 -2.71 5.69 13.79 7.79 4.19 -6.51 -29.01 -34.31
-34.51 -36.11 -24.31 -19.31 -8.11 5.19 12.09 12.19 -2.41 -19.61 -30.31 -32.51
-35.01 -24.61 -31.91 -18.11 -4.41 6.09 12.99 8.79 0.79 -13.31 -24.41 -26.81
-32.81 -28.41 -27.41 -15.51 -4.91 4.89 12.89 12.49 0.59 -14.41 -27.81 -37.21
-39.41 -34.91 -29.11 -23.41 -4.61 10.19 14.79 10.49 1.89 -12.71 -16.81 -24.91
-40.21 -35.11 -20.91 -19.91 -9.21 10.09 13.99 10.89 -2.01 -13.41 -25.71 -33.11
-30.51 -36.81 -25.61 -16.21 -4.21 8.19 11.49 12.19 4.09 -11.81 -29.71 -25.91
-35.81 -38.31 -33.41 -18.21 -8.01 3.39 11.99 7.59 1.79 -13.11 -23.01 -30.01
-28.61 -30.41 -27.21 -16.81 -3.41 7.79 12.69 6.69 4.29 -11.31 -23.91 -27.91
-29.81 -27.31 -26.51 -22.01 -6.81 5.79 15.79 8.19 0.79 -15.01 -24.31 -26.61
-26.11 -42.11 -26.41 -12.61 -6.81 6.09 12.09 8.99 1.79 -8.31 -26.51 -32.41
-26.11 -32.61 -25.91 -16.81 -3.71 5.99 10.79 10.09 2.39 -8.81 -23.01 -30.61
-25.11 -35.71 -29.41 -13.11 -5.81 7.79 14.69 9.29 3.79 -7.81 -23.41 -36.61
-29.91 -36.01 -24.61 -13.91 -1.61 8.09 12.79 9.49 0.69 -11.61 -22.01 -33.51
-27.01 -33.81 -17.61 -10.71 -2.01 8.09 13.29 10.89 3.69 -9.71 -22.81 -24.91
-30.11 -24.81 -24.51 -15.01 -4.21 9.49 15.49 9.69 4.49 -10.81 -22.81 -29.21
-33.81 -36.51 -31.01 -15.41 -0.31 7.59 14.89 9.79 0.79 -11.21 -19.91 -30.61
-32.11 -35.81 -30.21 -14.51 -4.11 6.59 12.49 8.19 0.89 -13.91 -24.61 -33.81
-29.31 -34.11 -28.21 -12.41 -6.91 6.69 11.19 7.79 2.19 -15.51 -28.11 -35.91
-32.61 -35.81 -29.91 -14.11 -2.21 6.59 12.49 7.79 0.99 -17.21 -28.21 -34.31
-38.21 -30.41 -29.41 -19.31 -4.01 6.49 15.29 11.89 1.69 -8.61 -19.91 -38.31
-41.91 -44.31 -31.61 -19.01 -8.41 10.39 16.99 9.79 1.69 -14.41 -28.11 -28.81
-33.41 -29.21 -28.71 -15.31 -5.71 3.29 13.69 12.59 2.79 -7.31 -31.11 -20.91
-20.21 -30.91 -26.81 -14.81 -9.01 5.99 12.19 10.99 0.39 -13.21 -19.71 -28.81
-36.41 -28.01 -30.11 -14.71 -8.11 4.59 12.49 12.49 2.09 -17.51 -31.31 -29.91
-29.31 -29.31 -23.61 -20.41 -6.21 7.39 12.09 11.99 4.19 -9.31 -18.21 -30.41
-26.21 -31.31 -25.21 -23.01 -6.71 7.39 19.59 9.09 3.89 -10.91 -26.81 -29.21
-34.11 -32.11 -26.01 -17.41 -7.51 8.89 12.99 9.59 3.29 -9.81 -20.91 -29.61
-33.31 -28.41 -28.21 -19.51 -6.81 4.39 15.79 9.29 1.39 -9.11 -21.31 -33.21
-40.11 -34.11 -29.11 -16.81 -5.81 1.89 13.89 10.49 2.69 -10.61 -27.91 -32.41
-27.51 -30.91 -25.71 -22.01 -4.31 8.59 11.99 9.39 3.59 -11.91 -23.81 -19.51
-31.81 -26.21 -22.11 -17.81 -3.91 2.09 10.49 7.79 -0.41 -11.91 -31.11 -26.81
-35.41 -30.41 -17.71 -11.01 -3.51 11.09 14.29 9.39 3.49 -12.01 -31.21 -32.41
-35.01 -36.61 -27.41 -15.41 -5.61 4.99 15.69 9.59 5.39 -12.01 -21.91 -27.81
-31.71 -32.61 -25.21 -19.31 -4.21 3.79 12.09 9.59 -0.81 -18.31 -26.81 -30.01
-26.11 -29.21 -21.21 -17.21 -5.21 6.79 9.49 9.59 3.09 -12.61 -22.51 -29.31
-37.01 -36.31 -20.71 -18.11 -5.91 5.09 14.79 7.29 1.09 -7.01 -26.01 -29.41
-33.11 -35.21 -24.51 -15.31 -6.41 5.89 12.99 7.59 1.59 -11.31 -27.01 -32.61
-29.91 -34.71 -28.81 -13.01 -7.51 6.09 10.59 7.19 1.59 -16.11 -28.71 -36.51
-33.21 -36.41 -30.51 -14.71 -2.81 5.99 11.89 7.19 0.39 -17.81 -28.81 -34.91
-38.81 -31.01 -30.01 -19.91 -4.61 5.89 14.69 11.29 1.09 -9.21 -20.51 -38.91
-42.51 -44.91 -32.21 -19.61 -9.01 9.79 16.39 9.19 1.09 -15.01 -28.71 -29.41
-34.01 -29.81 -29.31 -15.91 -6.31 2.69 13.09 11.99 2.19 -7.91 -31.71 -21.51
-20.81 -31.51 -27.41 -15.41 -9.61 5.39 11.59 10.39 -0.21 -13.81 -20.31 -29.41
-37.01 -28.61 -30.71 -15.31 -8.71 3.99 11.89 11.89 1.49 -18.11 -31.91 -30.51
-29.91 -29.91 -24.21 -21.01 -6.81 6.79 11.49 11.39 3.59 -9.91 -18.81 -31.01
-26.81 -31.91 -25.81 -23.61 -7.31 6.79 18.99 8.49 3.29 -11.51 -27.41 -29.81
-34.71 -32.71 -26.61 -18.01 -8.11 8.29 12.39 8.99 2.69 -10.41 -21.51 -30.21
-33.91 -29.01 -28.81 -20.11 -7.41 3.79 15.19 8.69 0.79 -9.71 -21.91 -33.81
-40.71 -34.71 -29.71 -17.41 -6.41 1.29 13.29 9.89 2.09 -11.21 -28.51 -33.01
